pubdate,author,title,filename
1633,"Massinger, Philip, 1583-1640.","A new way to pay old debts a comoedie as it hath beene often acted at the Phænix in Drury-Lane, by the Queenes Maiesties seruants. The author. Philip Massinger.",A07241.xml
1580,"Salvian, of Marseilles, ca. 400-ca. 480.","A second and third blast of retrait from plaies and theaters the one whereof was sounded by a reuerend byshop dead long since; the other by a worshipful and zealous gentleman now aliue: one showing the filthines of plaies in times past; the other the abhomination of theaters in the time present: both expresly prouing that that common-weale is nigh vnto the cursse of God, wherein either plaiers be made of, or theaters maintained. Set forth by Anglo-phile Eutheo.",A11423.xml
1594,"Drayton, Michael, 1563-1631.",Matilda The faire and chaste daughter of the Lord Robert Fitzwater. The true glorie of the noble house of Sussex.,A20826.xml
1604,"Hall, Joseph, 1574-1656, attributed name.","Two guides to a good life The genealogy of vertue and the nathomy of sinne. Liuely displaying the worth of one, and the vanity of the other.",A02339.xml
1564,"Elyot, Thomas, Sir, 1490?-1546.",The banket of sapience compyled by Sir Thomas Eliot Knight.,A21286.xml
1605,"Chapman, George, 1559?-1634.",Eastward hoe As it was playd in the Black-friers. By the Children of her Maiesties Reuels. Made by George Chapman. Ben: Ionson. Ioh: Marston.,A18407.xml
1606,"Chapman, George, 1559?-1634.",The gentleman vsher. By George Chapman,A18413.xml
1581,"Howell, Thomas, fl. 1568-1581.","H. His deuises, for his owne exercise, and his friends pleasure",A03755.xml
1629,"Lenton, Francis, fl. 1630-1640.","The young gallants whirligigg; or Youths reakes Demonstrating the inordinate affections, absurd actions, and profuse expences, of vnbridled and affectated youth: with their extravagant courses, and preposterous progressions, and aversions. Together with the too often deare bought experience, and the rare, or too late regression and reclamation of most of them from their habituall ill customes, and vnqualified manners. Compiled and written by F.L.",A05324.xml
1612,"Wither, George, 1588-1667.",Prince Henries obsequies or Mournefull elegies vpon his death vvith a supposed inter-locution betweene the ghost of Prince Henrie and Great Brittaine. By George Wyther.,A15651.xml
1613,"Chamberlaine, Bartholomew, 1545 or 6-1621.","The passion of Christ, and the benefits thereby. By Bartholomew Chamberlaine, Doctor in Diuinitie",A18375.xml
1622,"Roe, Thomas, Sir, 1581?-1644.","A true and faithfull relation, presented to his Maiestie and the prince, of what hath lately happened in Constantinople, concerning the death of Sultan Osman, and the setting vp of Mustafa his vncle Together with other memorable occurrents worthy of obseruation.",A08166.xml
1604,"Drayton, Michael, 1563-1631.",The owle by Michaell Drayton ...,A20832.xml
1613,"Rowlands, Samuel, 1570?-1630?",More knaues yet? The knaues of spades and diamonds. With new additions.,A68679.xml
1619,"Pyott, Lazarus.","The ancient, famous and honourable history of Amadis de Gaule. [books 1 and 2] Discoursing the aduentures, loues and fortunes of many princes, knights and ladies, as well of Great Brittaine, as of many other kingdomes beside, &c. Written in French by the Lord of Essars, Nicholas de Herberay, ordinarie commissarie of the Kings artillerie, and his lieutenant thereof, in the countrie and gouernment of Picardie, &c.",A71328.xml
1569,"Dering, Edward, 1540?-1576.","A sermon preached at the Tower of London, by M. Dering the xi. day of Dece[m]ber. 1569",A69201.xml
1633,"Benedetto, da Mantova, fl. 1534-1541.","The benefite of Christs death, or the glorious riches of Gods free grace which euery true beleeuer receiues by Iesus Christ, and him crucified. First compiled and printed in the Italian tongue: and afterwards translated and printed in the French tongue: and out of French into English, by A.G.",A08833.xml
1619,"Denison, Stephen, d. 1649 or 50.","The new creature A sermon preached at Pauls Crosse, Ianuary 17. 1619. By Stephen Denison, minister of Gods word, at Katherine Kree Church, in the citie of London.",A20173.xml
1623,"Rogers, Nehemiah, 1593-1660.","A strange vineyard in Palæstina in an exposition of Isaiahs parabolical song of the beloued, discouered: to which Gods vineyard in this our land is paralleld. By Nehemiah Rogers, Master in Arts, and pastor of the congregation at Messing in Essex.",A10926.xml
1609,"Davies, John, 1565?-1618.","The holy roode, or Christs crosse containing Christ crucified, described in speaking-picture. / By Iohn Dauies.",A19902.xml
1602,"Mansell, Robert, Sir, 1568 or 9-1656.","A true report of the seruice done vpon certaine gallies passing through the narrow seas written to the Lord high Admirall of England, by Sir Robert Mansel knight, admirall of her maiesties forces in that place.",A06822.xml
1598,Aristotle.,"Aristotles politiques, or Discourses of gouernment. Translated out of Greeke into French, with expositions taken out of the best authours, specially out of Aristotle himselfe, and out of Plato, conferred together where occasion of matter treated of by them both doth offer it selfe: the obseruations and reasons whereof are illustrated and confirmed by innumerable examples, both old and new, gathered out of the most renowmed empires, kingdomes, seignories, and commonweals that euer haue bene, and wherof the knowledge could be had in writing, or by faythfull report, concerning the beginning, proceeding, and excellencie of ciuile gouernment. By Loys Le Roy, called Regius. Translated out of French into English",A21245.xml
1638,"Saltonstall, Wye, fl. 1630-1640.",A description of time applied to this present time. With times merry orders to be observed.,A11386.xml
1566,"Stow, John, 1525?-1605.","The summarie of English chronicles (lately collected and published) nowe abridged and continued tyl this present moneth of Marche, in the yere of our Lord God. 1566. By J.S.",A73271.xml
1621,"Hakewill, George, 1578-1649.",King Dauids vow for reformation of himselfe. his family. his kingdome Deliuered in twelue sermons before the Prince his Highnesse vpon Psalm 101. By George Hakewill Dr. in Diuinity.,A02488.xml
1622,"Hughes, John, fl. 1622.","St. Pauls exercise, or, A sermon of conscience Describing the nature of it; and declaring the manner and meanes how to obtaine, and retaine, a good conscience. Preached by Iohn Hughes, Doctor in Diuinitie.",A03796.xml
1603,N/A,"Weepe with ioy a lamentation for the losse of our late soueraigne lady Queene Elizabeth, with ioy and exultation for our high and mightie Prince, King Iames, her lineall and lawful successor.",A21251.xml
1605,"Woodhouse, Peter, poet.",The flea sic parua componere magnis.,A15692.xml
1578,"Kelton, Arthur.",A chronycle with a genealogie declaryng that the Brittons and Welshemen are linealiye dyscended from Brute. Newly and very wittely compyled in meter,A04786.xml
1525,"Froissart, Jean, 1338?-1410?","Here begynneth the thirde and fourthe boke of sir Iohn̄ Froissart of the cronycles of Englande, Fraunce, Spaygne, Portyngale, Scotlande, Bretayne, Flaunders, and other places adioynyng, translated out of Frenche in to englysshe by Iohan Bourchier knyght lorde Berners, deputie generall of ye kynges towne of Calais and marchesse of the same, at the co[m]maundement of our most highe redouted souerayne lorde kyng Henry the eyght, kynge of Englande and of Fraüce [sic] [and] highe defender of the Christen faithe. [et]c",A71319.xml
1623,"Loe, William, d. 1645.","The kings shoe Made, and ordained to trample on and to treade downe Edomites; to teach in briefe, what is Edoms doome; what the carefull condition of the king, what the loyall submission of a subiect, and what proiects are onely to best purpose. Deliuered in a sermon before the king at Theobalds, October the ninth, 1622: by William Loe, Doctour of Diuinity, chaplaine to his sacred Maiestiy in ordinary.",A06191.xml
1627,"Reynolds, John, of the Mynt in the Tower.","An aduice Touching the currancie in payment of our English gold. ; As also, a table of the seuerall worths of all pieces vncurrant through want of weight, at His Majesties exchanges at London. Calculated according to the number of graines wanting. Most necessarie for all. That the true value of the vncurrant coyne may bee knowne.",A68648.xml
1622,"Abbot, George, 1562-1633.","The kings maiesties letter to the the Lords Grace of Canterbury, touching preaching, and preachers.",A16382.xml
1616,"Page, Samuel, 1574-1630.","Nine sermons vpon sun[drie] texts of scripture first, The allegeance of the cleargie, The supper of the Lord, secondly, The Cape of Good Hope deliuered in fiue sermons, for the vse and b[ene]fite of marchants and marriners, thirdly, The remedie of d[r]ought, A thankes-giuing for raine / by Samuel Page ...",A08802.xml
1579,"Hatton, Christopher, Sir, 1540-1591.","A true report of the most gratious and mercifull message of hir most excellent Maiestie, sent by the righte honourable Sir Christopher Hatton knight, vizchamberlaine, & one of hir Highnesse most honourable priuie counsell, to the place where Thomas Appeltree should haue suffered for his most traitorlike action: with such other discourse as it pleased him to vse vpon the matter at the same time: wherein nothing is added, but his onely speach verbatim, as my weake memorie would serue me to doe it",A21248.xml
1633,"Capel, Richard, 1586-1656.","Tentations their nature, danger, cure. By Richard Capel. Sometimes fellow of Magdalen Colledge in Oxford. To which is added a briefe dispute, as touching restitution in the case of usury.",A17936.xml
1611,"Donne, John, 1572-1631.","Ignatius his conclaue or his inthronisation in a late election in hell: wherein many things are mingled by way of satyr; concerning the disposition of Iesuits, the creation of a new hell, the establishing of a church in the moone. There is also added an apology for Iesuites. All dedicated to the two aduersary angels, which are protectors of the Papall Consistory, and of the Colledge of Sorbon. Translated out of Latine.",A20624.xml
1594,"Lodge, Thomas, 1558?-1625.","A looking glasse for London and England. Made by Thomas Lodge Gentleman, and Robert Greene. In Artibus Magister",A06185.xml
